id;name;geoid;geoname;value;datetime
1293;Real demand;;;23513.33333333333;2024-10-01T00:00:00+02:00
1293;Real demand;;;22478.08333333333;2024-10-01T01:00:00+02:00
1293;Real demand;;;21627.41666666667;2024-10-01T02:00:00+02:00
1293;Real demand;;;21228.41666666667;2024-10-01T03:00:00+02:00
1293;Real demand;;;21190.58333333333;2024-10-01T04:00:00+02:00
1293;Real demand;;;21659.41666666667;2024-10-01T05:00:00+02:00
1293;Real demand;;;24117.75;2024-10-01T06:00:00+02:00
1293;Real demand;;;27437.33333333333;2024-10-01T07:00:00+02:00
1293;Real demand;;;28694;2024-10-01T08:00:00+02:00
1293;Real demand;;;28699.33333333333;2024-10-01T09:00:00+02:00
1293;Real demand;;;28403.66666666667;2024-10-01T10:00:00+02:00
1293;Real demand;;;28135.25;2024-10-01T11:00:00+02:00
1293;Real demand;;;28196.08333333333;2024-10-01T12:00:00+02:00
1293;Real demand;;;28275.75;2024-10-01T13:00:00+02:00
1293;Real demand;;;28045.16666666667;2024-10-01T14:00:00+02:00
1293;Real demand;;;27930.83333333333;2024-10-01T15:00:00+02:00
1293;Real demand;;;28105;2024-10-01T16:00:00+02:00
1293;Real demand;;;28711.08333333333;2024-10-01T17:00:00+02:00
1293;Real demand;;;28775.5;2024-10-01T18:00:00+02:00
1293;Real demand;;;29530.41666666667;2024-10-01T19:00:00+02:00
1293;Real demand;;;31599.58333333333;2024-10-01T20:00:00+02:00
1293;Real demand;;;30701.25;2024-10-01T21:00:00+02:00
1293;Real demand;;;27785.5;2024-10-01T22:00:00+02:00
1293;Real demand;;;25207;2024-10-01T23:00:00+02:00
1293;Real demand;;;23631;2024-10-02T00:00:00+02:00
1293;Real demand;;;22532;2024-10-02T01:00:00+02:00
1293;Real demand;;;21792.25;2024-10-02T02:00:00+02:00
1293;Real demand;;;21316.5;2024-10-02T03:00:00+02:00
1293;Real demand;;;21332.33333333333;2024-10-02T04:00:00+02:00
1293;Real demand;;;21942.83333333333;2024-10-02T05:00:00+02:00
1293;Real demand;;;24271.41666666667;2024-10-02T06:00:00+02:00
1293;Real demand;;;27640.91666666667;2024-10-02T07:00:00+02:00
1293;Real demand;;;29197.91666666667;2024-10-02T08:00:00+02:00
1293;Real demand;;;29312.58333333333;2024-10-02T09:00:00+02:00
1293;Real demand;;;29255.75;2024-10-02T10:00:00+02:00
